OC,soil_types,tem,tp,pm,st,slope,twi,lc_1,ele,NDVI
14.2,90,289.4317932,1.80E-08,4200,2,0.966515422,12.0885582,22,112.3738861,0.423999995
27.1,116,289.3668213,1.76E-08,4110,2,0.996550083,24.77484703,29,128.8312683,0.456
31.1,116,289.3526306,1.74E-08,4110,2,0.6818313,12.0320549,21,142.4054565,0.472000003
13.6,90,289.3989563,1.74E-08,1000,1,0.620365202,25.24890137,23,99.08290863,0.379999995
3.3,108,289.444519,1.77E-08,5311,1,0.901124358,24.87552261,22,95.2124939,0.472000003
6.2,34,289.4527283,1.72E-08,1210,1,0.755445123,11.23637295,18,68.26176453,0.439999998
11,115,289.3872986,1.62E-08,4110,2,0.464387536,25.53850746,22,124.2483063,0.340000004
20.7,115,289.3243408,1.60E-08,4110,2,0.754942298,13.43426323,22,188.7319641,0.316000015
9.8,90,289.4267578,1.61E-08,1000,1,0.535140097,11.58117962,22,111.9151764,0.360000014
18.3,115,289.2997437,1.60E-08,4110,2,0.543955386,15.45666027,18,161.8392944,0.291999996
5.1,34,289.546051,1.66E-08,1210,1,0.428909451,25.61798286,17,67.8591156,0.504000008
17.7,91,289.3718872,1.51E-08,1213,1,0.248051628,16.13428497,29,183.9705048,0.263999999
25.8,91,289.2690735,1.52E-08,1213,1,0.31561473,25.92471504,22,243.6448212,0.324000001
12.8,126,289.568512,1.56E-08,3210,4,0.750347972,25.05865288,20,129.3401642,0.319999993
49.8,90,289.5751343,1.47E-08,4200,2,0.665167749,25.17916489,23,185.3109894,0.351999998
9.5,115,289.4052734,1.50E-08,4110,2,0.462230563,25.5431633,29,241.7785797,0.239999995
13.8,126,289.7028198,1.53E-08,3210,4,0.323031217,16.45542526,41,123.5265198,0.252000004
23.6,115,289.7146301,1.47E-08,4110,2,0.204615399,17.78434753,22,130.9456329,0.30399999
7.6,102,289.7142334,1.53E-08,1310,1,0.436742812,13.17066765,13,163.1017151,0.523999989
12,115,289.6958618,1.49E-08,4110,2,0.421273202,25.63594818,12,188.8766022,0.263999999
9.8,90,289.7225647,1.50E-08,4200,2,0.396030158,25.69774246,17,163.3365631,0.263999999
15.2,116,290.209198,1.58E-08,4110,2,0.54185921,25.38421249,22,187.354126,0.335999995
6,116,290.5566406,1.56E-08,4110,2,1.655005932,24.26741028,29,152.5675659,0.263999999
16.6,116,290.2996826,1.65E-08,4110,2,1.139797568,24.64051056,22,209.2372742,0.296000004
13.9,116,289.798645,1.80E-08,4110,2,1.739067435,24.21783638,29,287.3535156,0.532000005
9.7,116,289.9383545,1.46E-08,4110,2,0.980775476,13.46020317,28,149.2740784,0.275999993
23.5,90,289.8509216,1.44E-08,4200,2,0.764260113,11.91791725,12,166.5484924,0.25999999
18.1,90,289.8762207,1.42E-08,4200,2,0.73137337,25.08427048,22,181.8522644,0.280000001
21.2,115,290.0134888,1.46E-08,4110,2,1.439504623,11.28462029,29,178.6303711,0.331999987
13.9,115,290.1607666,1.43E-08,4110,2,1.264131546,16.36334229,29,104.5185013,0.319999993
8.2,90,289.8563843,1.54E-08,4200,2,0.488184273,11.67302036,12,181.2415771,0.296000004
13.3,126,290.0647278,1.56E-08,3210,4,0.963374496,21.9961834,23,113.4121399,0.307999998
14.4,126,290.0450745,1.58E-08,3210,4,1.849298239,24.15633965,13,155.4928284,0.43599999
9.6,92,290.3823547,1.46E-08,4110,2,1.505179763,24.36235046,12,120.6360168,0.216000006
13.2,115,290.0385437,1.53E-08,4110,2,0.784204781,13.39622974,22,153.7924652,0.275999993
38.8,115,289.9587097,1.54E-08,4110,2,0.732597649,11.26708603,22,199.6006775,0.280000001
8,126,289.9835815,1.62E-08,3210,4,1.213546038,24.57779694,17,175.2818604,0.519999981
23.5,92,290.0679626,1.59E-08,3130,1,0.899540544,24.87728119,22,150.780777,0.300000012
20.4,92,289.9202271,1.62E-08,3130,1,1.005776882,24.76563072,21,231.5976563,0.30399999
11.4,34,289.9992371,1.65E-08,3110,1,0.853002131,12.90666103,12,198.5292816,0.272000015
15.2,92,289.9263306,1.65E-08,3130,1,0.927238464,12.41773415,12,231.8712158,0.275999993
11,116,290.6783142,1.75E-08,4110,2,0.654653609,25.19509888,22,148.5406494,0.284000009
7.7,116,290.7749939,1.80E-08,4110,2,1.616510153,24.2909584,23,230.4130707,0.483999997
13.5,116,289.6901245,1.91E-08,4110,2,1.517542124,24.35416603,22,334.212616,0.34799999
19.7,115,289.8695374,1.87E-08,4110,2,3.992636681,14.47518444,29,270.9573364,0.356000006
3.9,115,288.7769775,1.92E-08,4110,2,4.00214386,10.26067162,22,445.1124878,0.476000011
40.8,116,290.5325623,1.82E-08,4110,2,0.40452683,25.67651367,12,283.7752991,0.316000015
19.9,115,289.3460693,1.95E-08,3110,1,3.040772438,10.94154358,24,471.4517822,0.592000008
12.6,116,289.7514343,1.97E-08,4110,2,2.316549063,23.93087006,29,418.7818909,0.416000009
37.7,116,290.8674011,1.84E-08,4110,2,2.611233234,11.09407902,29,208.5774994,0.575999975
19,115,289.2008057,1.94E-08,4110,2,2.099739552,24.02923203,22,460.9555359,0.451999992
13.4,38,292.1254883,1.70E-08,4110,2,0.698326468,12.41361332,13,19.32167435,0.575999975
9.4,13,291.8354187,1.76E-08,1000,1,0.553040624,25.36378479,17,61.1855278,0.307999998
10.7,116,289.4346619,1.87E-08,4110,2,2.103023291,24.027668,29,602.3349609,0.324000001
10.9,47,292.2478333,1.73E-08,5400,2,0.070555419,24.30551338,13,20.11642456,0.620000005
15.6,13,291.9775391,1.71E-08,1000,1,0.664356411,25.18038368,13,63.27271652,0.340000004
23.3,116,290.8016357,1.80E-08,4110,2,0.146681681,26.69098091,22,388.9100037,0.439999998
14.7,13,291.5855713,1.59E-08,1000,1,0.203832895,26.3619442,13,136.5794983,0.448000014
10.2,47,292.1810913,1.69E-08,5400,2,0.413096935,12.53318501,16,41.81121445,0.515999973
8.9,31,292.3215332,1.70E-08,2110,2,0.54603821,25.37652969,3,45.83690643,0.419999987
14,13,291.7139282,1.64E-08,1000,1,0.647356451,13.18255711,13,128.83255,0.291999996
8.4,31,292.2772827,1.62E-08,2110,2,0.834848464,13.33364105,13,57.79911423,0.512000024
26.1,47,291.6166687,1.63E-08,5400,2,1.605914235,19.46834946,13,97.84742737,0.319999993
9.9,31,291.4017944,1.60E-08,2110,2,0.214172363,12.49695206,13,180.5083923,0.508000016
5.9,31,292.041748,1.58E-08,2110,2,1.67583859,12.04882145,2,90.68553925,0.476000011
13,31,291.380188,1.64E-08,2140,4,1.224671006,24.56866837,13,164.2299805,0.312000006
12.4,47,291.9409485,1.54E-08,5400,2,0.856084883,24.92680359,20,108.6555481,0.384000003
22.6,31,291.1906738,1.59E-08,2110,2,1.21509707,13.3259573,12,205.1220398,0.244000003
14.9,13,291.2420959,1.56E-08,1000,1,0.736022413,25.07793236,13,208.931427,0.216000006
11.5,13,291.0134583,1.57E-08,1000,1,2.137685537,10.88894176,12,240.0124207,0.25999999
16.1,13,290.6861572,1.63E-08,1000,1,0.87609762,24.90369225,12,298.1781311,0.268000007
16.3,126,291.1920471,1.57E-08,2140,4,1.618645549,24.28963661,12,198.3298035,0.280000001
12,126,291.1273499,1.57E-08,2140,4,0.268288851,16.3987999,12,214.46698,0.268000007
19.2,126,290.9794312,1.71E-08,2140,4,3.130404711,9.813824654,3,257.1894226,0.244000003
11.1,126,290.638855,1.65E-08,2140,4,1.260989189,12.110219,13,232.520874,0.272000015
13.9,126,291.4187927,1.55E-08,2140,4,0.990883887,24.78055191,12,193.8536377,0.211999997
7.3,31,290.4779358,1.75E-08,2140,4,1.375427365,24.45253563,3,319.6401978,0.275999993
42.5,13,291.8632813,1.56E-08,1000,1,1.330415845,24.48582077,13,138.5919952,0.375999987
11.5,126,290.828949,1.71E-08,2140,4,0.587017596,14.48437977,12,228.5966034,0.252000004
15.1,126,290.5907593,1.75E-08,2140,4,1.51366055,12.84380341,20,261.7875366,0.284000009
11.5,13,291.841156,1.49E-08,1000,1,1.345821142,24.4743042,12,171.7835541,0.247999996
17.6,126,290.7744141,1.64E-08,2140,4,2.150660992,10.88288498,12,211.7900085,0.247999996
11.3,126,291.1204529,1.55E-08,2140,4,1.358422518,24.46498108,13,241.7519226,0.252000004
12.2,31,289.2009888,1.91E-08,2140,4,1.623125076,24.28687096,17,558.0163574,0.324000001
11.7,126,290.6659546,1.69E-08,2140,4,2.941856146,10.5692091,12,239.908844,0.263999999
7.3,126,290.8632507,1.62E-08,2140,4,0.470449001,25.52553749,12,227.3852692,0.244000003
16.1,126,291.1076355,1.55E-08,2140,4,1.420828938,12.55044651,12,207.6677399,0.280000001
11.1,13,291.8849792,1.45E-08,1000,1,0.863100231,21.17111588,17,131.9338226,0.467999995
10.3,47,291.8268738,1.46E-08,5400,2,1.184116125,11.47999096,20,143.8791962,0.284000009
11.8,126,289.6285706,1.73E-08,2140,4,3.191544533,23.60995293,17,437.3237915,0.247999996
15.9,31,289.3005981,1.89E-08,2140,4,3.31532383,23.57182121,17,657.2192383,0.280000001
12.1,31,289.8722534,1.82E-08,2140,3,2.050419092,24.05302238,17,399.1036072,0.244000003
10.2,31,290.4439697,1.66E-08,2140,4,0.427389115,25.62153435,17,345.6269836,0.272000015
20.4,126,290.3993225,1.73E-08,2140,4,1.789971113,12.57068157,17,297.8250122,0.228
9.1,31,288.9780579,1.89E-08,2140,3,3.921017885,23.4035778,17,504.9881897,0.244000003
17.5,31,289.4824219,1.94E-08,2140,4,1.715364337,13.41178989,17,465.9344788,0.263999999
2.4,126,290.1347656,1.73E-08,2140,4,1.486633658,24.37475395,12,356.8927307,0.231999993
12.9,47,291.2952881,1.51E-08,5400,2,1.574627161,14.94436359,13,193.0466309,0.284000009
6.2,126,290.5160522,1.59E-08,2140,4,1.401465654,24.43377495,17,325.3544617,0.25999999
9.7,47,291.2172852,1.51E-08,5400,2,1.566829324,10.50667858,17,180.0592041,0.284000009
18.9,31,288.9616089,2.03E-08,2140,3,3.346565723,9.746909142,17,487.3009033,0.272000015
10.3,31,289.0933533,1.98E-08,2140,4,2.052819014,24.05185127,17,495.859375,0.284000009
9.2,31,290.2878723,1.76E-08,2140,4,1.344791651,10.65955925,17,305.3896179,0.263999999
13.4,31,290.4991455,1.61E-08,2140,4,1.79361248,24.18693352,17,359.8922424,0.239999995
8.3,31,290.7546692,1.53E-08,2140,4,1.862548947,24.14919472,17,306.2957153,0.252000004
12.1,31,290.3114624,1.62E-08,2140,4,0.407492429,25.66920853,17,409.2435303,0.228
5.5,31,290.0306702,1.81E-08,2140,4,1.293801427,15.2625761,17,314.0248413,0.244000003
55.5,31,290.2451782,1.71E-08,2140,4,1.572645307,11.60158443,17,297.994873,0.236000001
12.4,31,289.0157166,1.99E-08,2140,3,1.659820318,24.26450348,17,516.774353,0.272000015
6.9,31,289.742981,1.83E-08,2140,3,0.998454809,24.77293777,17,393.7158203,0.239999995
10.7,47,290.892395,1.52E-08,5400,2,0.905647755,13.61995316,17,279.9996948,0.247999996
13.9,83,286.209198,2.00E-08,2110,3,10.75436211,9.667442322,17,932.1495972,0.412
15.9,83,286.1578979,2.06E-08,2110,3,3.189702272,9.795021057,23,1127.152222,0.379999995
10.5,31,290.4472046,1.65E-08,2140,4,1.461663008,24.39170074,17,291.9112854,0.236000001
17.6,31,290.7950745,1.54E-08,2140,4,1.570560336,24.31980896,17,303.7344971,0.284000009
12.2,47,289.0059814,1.98E-08,5400,2,5.0863657,23.14229774,17,496.3752441,0.34799999
34.2,83,286.3985291,1.90E-08,2110,3,3.486986876,23.52121925,24,1294.871582,0.495999992
13.9,31,289.6364136,1.81E-08,2140,4,1.734463692,24.2204895,17,467.6524658,0.256000012
9.8,31,290.3462524,1.69E-08,2140,4,1.353019118,12.03975201,12,341.3280945,0.216000006
17.4,31,287.120575,1.88E-08,2140,4,7.00206089,22.82029343,17,1008.097961,0.439999998
15.6,31,288.8534851,1.95E-08,2140,4,2.607671261,12.19405842,17,570.5413208,0.275999993
9.9,31,285.9393921,1.86E-08,2140,4,1.881947756,24.13882637,17,1266.423218,0.252000004
4.6,31,285.5968628,1.87E-08,2140,4,2.86456871,23.71824074,17,1324.227417,0.25999999
18.7,31,286.1985779,1.98E-08,2140,3,14.41524315,8.266279221,17,1202.623657,0.515999973
17,31,290.2141113,1.67E-08,2140,3,1.467942715,13.74995518,17,348.5090942,0.296000004
6.8,31,288.5153503,1.83E-08,2140,4,4.649170399,9.417095184,17,670.7597656,0.340000004
5.4,31,286.5766907,1.80E-08,2140,4,2.090279579,24.03375053,12,1078.844727,0.231999993
32.8,83,285.8616943,2.01E-08,2110,3,11.8980732,8.46508503,25,1242.51709,0.551999986
106.4,83,286.8343201,1.93E-08,2110,3,10.12954807,22.44554138,24,1212.948853,0.368000001
18.8,31,286.2115784,1.82E-08,2140,4,1.440903187,24.40601158,12,1169.116577,0.228
7.6,47,290.4221497,1.61E-08,5400,2,2.345982313,10.10271931,17,306.9648438,0.307999998
14.4,31,286.5774536,1.70E-08,2140,4,2.472938776,23.86546516,12,1094.838623,0.247999996
8.1,31,286.0680237,1.79E-08,2140,4,2.368506193,23.9086628,28,1165.181152,0.331999987
21.5,31,287.0556946,1.78E-08,2140,4,4.273033142,23.31731224,17,1015.404724,0.280000001
7.2,126,290.2208862,1.70E-08,2140,4,1.793253541,10.37162399,17,373.8242493,0.247999996
17.1,31,286.8985901,1.64E-08,2140,4,1.680568457,24.25207329,12,1028.360962,0.236000001
8.7,31,286.7935486,1.62E-08,2140,4,1.835908413,12.42754173,28,1051.311157,0.228
9.1,31,288.203125,1.74E-08,2140,3,3.211512089,11.73410225,21,683.6275635,0.300000012
18.5,31,289.4869995,1.87E-08,2140,4,4.154110909,9.530129433,17,393.9998169,0.328000009
13,31,287.0459595,1.64E-08,2140,4,1.599192977,24.30173492,13,1024.648193,0.219999999
32.9,31,286.6514893,1.59E-08,2140,4,4.018415451,10.66206551,17,1035.627563,0.256000012
10.6,31,289.2907715,1.76E-08,2140,4,1.62685895,12.77164745,17,489.0523987,0.287999988
10.3,31,289.7329407,1.86E-08,2140,4,2.216623545,11.25811005,17,410.4362183,0.247999996
,31,288.7298889,1.71E-08,2140,4,1.739585638,24.21753883,17,592.7028198,0.231999993
9.7,31,289.0276184,1.72E-08,2140,4,1.230233192,12.69453526,17,479.4110107,0.192000002
14.9,47,289.6556091,1.89E-08,5400,2,1.38622427,24.44471359,17,456.5471191,0.351999998
6.8,31,287.7767639,1.70E-08,2140,4,5.864025116,22.99915695,17,655.1877441,0.291999996
68,83,285.1053772,1.96E-08,2110,3,13.36405945,9.038191795,24,1108.751831,0.460000008
24,83,286.1818848,1.53E-08,2110,3,5.87961483,10.56726646,24,1148.021362,0.379999995
119.2,31,285.8616943,2.05E-08,2140,4,6.532495975,22.89035797,28,1311.629517,0.560000002
11.6,31,287.8271484,1.99E-08,2140,4,5.260786533,23.10839653,17,857.423584,0.416000009
22.5,31,287.9469299,1.17E-08,2140,4,4.309509754,9.49326992,17,766.8353271,0.344000012
18.5,83,285.380188,1.65E-08,2110,3,11.95767593,8.45994091,26,1254.825684,0.25999999
23.3,47,288.1500244,1.04E-08,5400,2,1.320094585,24.49361229,20,772.1766968,0.184
38.4,31,286.3743591,1.35E-08,2110,2,1.562330723,11.89585018,12,996.9613647,0.236000001
41,83,285.0178833,1.69E-08,2110,3,4.971146584,9.34981823,25,1300.47644,0.412
53.6,83,286.0093079,1.47E-08,2110,3,1.459939837,15.72486496,28,985.5431519,0.256000012
33.6,83,286.0022278,1.62E-08,2110,3,3.54720521,12.68427563,24,1086.703491,0.319999993
13.8,31,287.2066956,1.14E-08,2140,3,2.226929426,23.97036552,12,950.9741821,0.200000003
23.1,83,285.3946228,1.83E-08,2110,3,2.382681608,13.69809723,21,1241.591553,0.412
20.7,83,285.9799805,1.42E-08,2110,3,7.195940018,8.97718811,24,1091.979248,0.300000012
6.5,31,286.7077637,1.26E-08,5400,2,1.189058542,24.5981884,12,1087.051514,0.200000003
13,31,286.1397705,1.23E-08,5400,2,1.892709255,24.13311958,24,1007.210144,0.180000007
33.2,31,285.9130859,1.33E-08,5400,2,3.090784788,10.51973343,12,1008.782471,0.236000001
28.8,31,285.2404785,1.50E-08,5400,2,8.222153664,22.65776253,28,1221.894653,0.30399999
68.4,76,284.9904175,1.83E-08,2110,2,7.452699661,22.75725365,25,1500.769531,0.508000016
24.8,76,285.0189209,1.43E-08,2110,2,7.693100452,8.909623146,16,1259.404785,0.275999993
56.4,83,285.4064026,1.69E-08,2110,3,2.689567327,14.21436214,24,1135.18335,0.456
81.6,83,285.6700134,1.59E-08,2110,3,7.782753944,10.84380531,12,1120.415894,0.252000004
27.2,31,286.1905518,1.30E-08,5400,2,2.793064117,23.74356079,12,1139.707397,0.195999995
18.3,31,286.3635254,1.30E-08,5400,2,0.704961538,14.73953056,20,1095.127563,0.211999997
16.5,31,286.1581421,1.35E-08,5400,2,1.39374733,11.72240162,16,1147.168945,0.195999995
7.1,31,286.5152283,1.35E-08,2140,4,4.498707294,10.14328098,21,1166.285645,0.247999996
27,31,286.0491028,1.26E-08,2140,4,1.005294561,10.95059872,12,1022.60907,0.219999999
30.9,34,286.995575,1.31E-08,4110,2,1.347206235,13.95360184,16,1046.741089,0.203999996
60.1,34,286.3677368,1.35E-08,4110,2,1.372493982,11.33230877,28,1118.935669,0.203999996
10.8,31,285.9760437,1.22E-08,2140,4,1.377954721,11.73380184,22,1063.572876,0.184
30,31,285.8676758,1.49E-08,5400,2,0.401519746,13.25475883,16,1025.421265,0.192000002
6,34,286.9350586,1.31E-08,4110,2,2.158366919,24.00166702,21,1088.530518,0.208000004
4,34,286.7679749,1.29E-08,4110,2,1.38827455,12.23716259,16,1080.770996,0.164000005
13.3,31,285.8269653,1.47E-08,2140,4,1.155810118,13.70141697,12,1073.17749,0.187999994
52.4,34,286.7875061,1.37E-08,4110,2,0.934216201,24.83945084,16,1057.550781,0.195999995
23.6,31,287.0006409,1.24E-08,5400,2,0.936603844,15.83357239,12,1006.465698,0.200000003
70.6,31,285.1456909,1.40E-08,2110,2,6.915365696,22.8328743,24,1260.115601,0.460000008
13.4,31,285.7619934,1.44E-08,5400,2,1.143936634,10.82137394,12,1110.642944,0.175999999
4.2,34,286.5244751,1.37E-08,4110,2,0.507760763,25.44921112,16,1119.479736,0.164000005
19.5,31,286.9109802,1.25E-08,5400,2,3.182423115,23.61282158,28,1042.204712,0.211999997
16.9,31,285.479126,1.31E-08,2140,4,0.612294734,25.26199722,24,1227.861816,0.368000001
4.3,31,285.8670044,1.28E-08,2140,4,1.253041983,10.73024845,12,1140.122559,0.192000002
8.3,31,285.9879456,1.33E-08,2140,4,0.648095608,12.48826885,12,1100.014648,0.175999999
16.4,31,285.5270691,1.54E-08,5400,2,1.987450123,24.08423996,12,1155.716797,0.236000001
10.8,31,285.6647949,1.46E-08,2140,4,0.938340962,24.83504486,12,1185.253662,0.184
97.5,31,286.2233276,1.23E-08,2140,4,3.028342724,12.24493027,24,1068.431641,0.211999997
36.5,31,285.6266785,1.43E-08,2140,4,0.701751053,25.12561989,12,1159.4646,0.228
6.4,31,286.3106689,1.46E-08,2110,2,3.176269531,23.61475945,29,1227.265991,0.216000006
3.5,31,286.6863098,1.35E-08,2110,2,2.24283886,23.96323967,28,1099.209961,0.319999993
8.8,31,285.3724365,1.53E-08,2140,4,0.743670881,25.06759262,12,1192.439087,0.200000003
7.4,77,286.9452209,1.40E-08,3110,1,1.889204025,24.13497543,16,1057.875,0.187999994
14,77,286.8190002,1.41E-08,3110,1,2.286646128,11.92012501,21,1057.680786,0.203999996
15.7,34,286.8902283,1.35E-08,4110,2,7.242440224,8.970678329,28,967.3964233,0.296000004
23.8,31,286.20578,1.38E-08,5400,2,8.815863609,22.58700371,26,1534.091431,0.275999993
8,31,286.1147156,1.50E-08,2110,2,4.298183441,23.31142235,16,1210.890503,0.224000007
54.2,31,287.7861328,1.14E-08,2140,4,4.109069824,10.63968182,17,839.2479858,0.272000015
7.2,34,287.5411987,1.32E-08,4110,2,3.275971651,10.86688995,16,898.4534912,0.192000002
22.4,83,285.2356567,1.75E-08,2110,3,1.45719099,24.39476585,23,1239.209106,0.231999993
16.8,83,285.4156799,1.74E-08,2110,3,1.483973503,24.37654495,12,1153.032349,0.200000003
22.5,31,285.5462341,1.65E-08,2140,4,0.168111846,26.55461502,12,1165.495605,0.236000001
11.5,31,285.644104,1.62E-08,2140,4,1.312624335,24.49928856,12,1157.810547,0.25999999
10.8,31,286.2096252,1.62E-08,2140,2,0.930063784,12.8201561,12,1018.049072,0.187999994
33.7,31,286.3308105,1.54E-08,2140,4,0.195681766,26.40275383,29,1063.996582,0.236000001
38.9,31,286.9715271,1.56E-08,2140,4,3.067682028,23.64961433,24,1009.87677,0.335999995
10.6,47,289.9290161,1.00E-08,5400,2,0.252164304,18.52601242,13,290.739563,0.208000004
10.6,47,290.1481323,1.01E-08,5400,2,0.194449946,26.40906906,13,267.7260437,0.216000006
97.5,83,286.6960754,1.60E-08,2110,3,12.77221489,22.20746231,24,1156.895264,0.428000003
50.1,47,290.7518311,1.01E-08,5400,2,0.459611863,12.42648125,13,200.185318,0.216000006
11.8,47,290.9588623,9.88E-09,5400,2,0.211327761,12.51032257,12,168.2034454,0.231999993
5.6,31,290.464447,1.08E-08,2140,4,1.268102169,24.53380775,16,311.7468262,0.187999994
14,65,290.7345581,9.91E-09,2142,2,1.434593797,11.28803921,12,199.2799988,0.203999996
7.3,31,290.7014465,1.01E-08,2140,2,1.278534055,12.50186157,20,222.0937805,0.263999999
6.9,31,290.9458313,9.39E-09,2140,2,0.645768344,12.08640194,16,148.3938751,0.200000003
7.5,31,291.460907,8.70E-09,2140,2,0.579454064,25.31712723,3,65.52438354,0.25999999
12.6,31,291.1887207,9.16E-09,2140,2,0.574042737,14.91219807,16,146.774826,0.247999996
,31,291.5669556,8.65E-09,2140,2,0.467738211,14.80684948,13,71.59272003,0.291999996
12.1,31,291.4674988,8.87E-09,2140,2,0.544218838,15.95880508,13,90.94775391,0.244000003
12,31,291.5837097,8.96E-09,2140,2,0.425843149,16.62183189,13,41.49531174,0.280000001
14.7,31,291.5956726,9.10E-09,2140,2,0.174865961,18.07035255,13,7.60790205,0.287999988
7.2,108,289.2875366,1.93E-08,5311,1,0.574548423,25.32563019,24,34.9145813,0.504000008
15.9,108,289.2970276,1.93E-08,5311,1,0.434415638,11.78971672,23,35.203228,0.456
19.2,116,289.3128662,1.87E-08,4110,2,2.391112089,23.89915276,23,217.5329895,0.523999989
32.5,116,289.3843689,1.80E-08,4110,2,1.218800306,24.57347488,23,219.7336121,0.488000005
8.2,108,289.3493042,1.90E-08,5311,1,0.206039742,13.22881126,13,95.89152527,0.463999987
6,108,289.4062805,1.85E-08,5311,1,0.543274045,13.35785294,18,76.54917145,0.356000006
9.5,108,289.4268799,1.83E-08,5311,1,0.24406518,26.18180656,24,92.75856018,0.351999998
5.5,108,289.4641724,1.83E-08,5311,1,0.493883222,25.4769249,29,54.91874695,0.428000003
5.9,34,289.5677185,1.70E-08,1210,1,0.399903595,25.68800926,22,74.79681396,0.419999987
13.6,108,289.5587158,1.80E-08,5311,1,0.584243298,25.30889511,23,95.83480835,0.463999987
24,91,289.618103,1.63E-08,1213,1,0.125361323,26.84804726,19,89.33633423,0.319999993
24.3,88,289.3439026,1.94E-08,4200,2,0.374179244,25.75449944,22,201.8603821,0.400000006
